1	9915
2	1618
3	1636
4	1476
5	1494
6	1458
7	1563
8	1494
9	1541
10	1451
11	1717
12	1448
13	1443
14	1409
15	1681
16	1554
17	1620
18	1546
19	1500
20	1440
21	1438
22	1449
23	1474
24	1515
25	1432
26	1493
27	1490
28	2265
29	1449
30	1419
31	1469
32	1473
33	1413
34	1495
35	1442
36	1398
37	1481
38	1454
39	1401
40	1402
41	1408
42	1418
43	1409
44	1528
45	10993
46	1577
47	1455
48	1394
49	1436
50	1397
51	1417
52	1411
53	1431
54	1480
55	1407
56	1423
57	1446
58	1392
59	1404
60	1431
61	1405
62	1408
63	1412
64	1972
65	1435
66	1909
67	1500
68	1417
69	1565
70	1395
71	1441
72	1490
73	1428
74	1400
75	1401
76	1419
77	1470
78	1452
79	1556
80	1453
81	1414
82	1477
83	1437
84	1434
85	1445
86	1427
87	1399
88	1416
89	1426
90	1416
91	1446
92	1428
93	1383
94	1376
95	1380
96	1473
97	1386
98	1381
99	1402
100	1444
101	1426
102	1579
103	1494
104	1527
105	1429
106	1405
107	1372
108	1473
109	1434
110	1450
111	1371
112	1375
113	1399
114	1451
115	1388
116	1409
117	1414
118	1422
119	1559
120	1433
121	1424
122	1430
123	1408
124	1374
125	1570
126	1454
127	1370
128	1373
129	1415
130	1425
131	1413
132	1382
133	1373
134	1379
135	1553
136	1391
137	1394
138	1478
139	1488
140	1403
141	1450
142	1456
143	1431
144	1739
145	1574
146	1509
147	1429
148	1354
149	1357
150	1354
151	1364
152	1357
153	1371
154	1358
155	1375
156	1387
157	1528
158	1567
159	1377
160	1382
161	1365
162	1403
163	1473
164	1451
165	1453
166	1406
167	1437
168	1454
169	1413
170	1405
171	1424
172	1419
173	1420
174	1455
175	1420
176	1516
177	2008
178	1478
179	2211
180	1558
181	1496
182	1526
183	12321
184	1487
185	1374
186	1372
187	1413
188	1357
189	1367
190	1434
191	1368
192	1924
193	1366
194	1498
195	1489
196	1424
197	1393
198	1393
199	1374
200	1384
201	1393
202	1390
203	1396
204	2052
205	2032
206	1530
207	2197
208	1469
209	1401
210	1392
211	1433
212	11724
213	1396
214	1452
215	1426
