1	23186
2	10214
3	9673
4	9337
5	8663
6	8638
7	8563
8	8552
9	8483
10	8378
11	8396
12	8339
13	8354
14	8328
15	8445
16	8331
17	8372
18	8363
19	8381
20	8350
21	8373
22	8316
23	8363
24	8431
25	8383
26	8335
27	8371
28	8349
29	8360
30	8433
31	8344
32	8387
33	8411
34	8380
35	8380
36	8356
37	8390
38	8387
39	8353
40	8387
41	8365
42	8575
43	8342
44	8370
45	8413
46	13378
47	8446
48	8387
49	8379
50	8356
51	8377
52	8393
53	8385
54	8371
55	8352
56	8365
57	8479
58	8367
59	8363
60	8382
61	8396
62	8375
63	8354
64	8372
65	8375
66	8400
67	8395
68	8354
69	8431
70	8412
71	8366
72	8389
73	8415
74	8393
75	8356
76	8432
77	8407
78	8368
79	8359
80	8392
81	8373
82	8393
83	8405
84	8368
85	8381
86	8361
87	8437
88	8378
89	8357
90	8395
91	8387
92	8373
93	8457
94	8375
95	8377
96	8364
97	8378
98	8383
99	8388
100	8407
101	8376
102	8394
103	8374
104	8366
105	8404
106	8455
107	8404
108	8333
109	8394
110	8366
111	8381
112	8375
113	8441
114	8378
115	8329
116	8381
117	8366
118	8437
119	8444
120	8459
121	8317
122	8341
123	8369
124	8359
125	8397
126	8370
127	8369
128	8398
129	8380
130	8392
131	8408
132	8448
133	8389
134	8380
135	8373
136	8393
137	8462
138	8395
139	8357
140	8400
141	8413
142	8350
143	8421
144	8514
145	8393
146	8514
147	8345
148	8368
149	8377
150	8399
151	8395
152	8381
153	8353
154	8378
155	8398
156	8390
157	8405
158	8386
159	8367
160	8389
161	8405
162	8437
163	8456
164	8383
165	8389
166	18549
167	8376
168	8392
169	8400
170	8427
171	8486
172	8365
173	8367
174	8417
175	8381
176	8424
177	8427
178	8408
179	8428
180	8368
181	8397
182	8406
183	15843
184	8402
185	8484
186	8526
187	8375
188	8392
189	8397
190	8359
191	8411
192	8409
193	8415
194	8414
195	8420
196	8489
197	8365
198	8386
199	8399
200	8395
201	8405
202	8395
203	8456
204	8487
205	8521
206	8389
207	8369
208	8373
209	8400
210	8387
211	8395
212	8456
213	8456
214	8463
215	8458
216	8407
217	8425
218	8366
219	8421
220	8385
221	8426
222	8522
223	8439
224	8478
225	8595
226	8559
227	8532
228	8388
229	8393
230	8354
231	8381
232	8407
233	8401
234	8414
235	8464
236	8463
237	8467
238	8482
239	8475
240	8463
241	8422
242	8376
243	8377
244	8450
245	8402
246	8471
247	8408
248	8429
249	8421
250	8557
251	8461
252	8471
253	8514
254	8455
255	8505
256	8467
257	8412
258	8422
259	8395
260	8389
261	8389
262	8498
263	8424
264	8412
265	8512
266	8439
267	8491
268	8496
269	8516
270	13349
271	8565
272	8580
273	8592
274	8494
275	8458
276	8358
277	8305
278	8454
279	8450
280	8437
281	8474
282	8388
283	8474
284	8402
285	8435
286	8465
287	8609
288	8497
289	8491
290	8538
291	8520
292	8528
293	8381
294	8383
295	8412
296	8382
297	8395
298	8401
299	8425
300	8406
301	8390
302	8361
303	8636
304	8481
305	8450
306	8456
307	8499
308	8590
309	8526
310	8536
311	8550
312	8552
313	8546
314	8551
315	8639
316	8383
317	8560
318	8357
319	8382
320	8400
321	8372
322	8376
323	8414
324	8413
325	8417
326	8453
327	8416
328	8434
329	8525
330	8456
331	8491
332	8456
333	8500
334	8547
335	8542
336	8588
337	8596
338	8586
339	8546
340	8585
341	8537
342	8395
343	8390
344	8463
345	8370
346	8460
347	8419
348	8402
349	8414
350	15382
351	8436
352	8420
353	8441
354	8457
355	8423
356	8444
357	8456
358	8489
359	8437
360	8476
361	8516
362	8532
363	8531
364	8563
365	8550
366	8586
367	8565
368	8595
369	8687
370	8610
371	8589
372	8570
373	8403
374	8412
375	8424
376	8415
377	8378
378	8398
379	8364
380	8386
381	8406
382	8401
383	8388
384	8423
385	8594
386	8469
387	8447
388	8569
389	8434
390	8468
391	8477
392	8445
393	8605
394	8507
395	8498
396	8513
397	8569
398	8538
399	8585
400	8745
401	8549
402	8580
403	8595
404	8587
405	8615
406	8636
407	8634
408	8681
409	8672
410	8411
411	8460
412	8421
413	8349
414	8380
415	8375
416	8507
417	8450
418	8374
419	8411
420	8397
421	8408
422	8371
423	8405
424	8410
425	8502
426	8455
427	8428
428	8459
429	8483
430	8439
431	8464
432	8488
433	8489
434	8503
435	8515
436	8571
437	8540
438	8524
439	8647
440	8537
441	8589
442	8600
443	8614
444	8703
445	8605
446	8623
447	8633
448	8656
449	8690
450	8641
451	8671
452	8713
453	8789
454	8692
455	8530
456	8394
457	8447
458	8404
459	8465
460	8370
461	8355
462	8394
463	8383
464	8516
465	8383
466	8398
467	8398
468	8391
469	8385
470	8442
471	8388
472	8391
473	8436
474	8410
475	8505
476	8424
477	8466
478	8441
479	8453
480	8501
481	8464
482	8465
483	8462
484	8485
485	8492
486	8665
487	8532
488	8525
489	8521
490	8551
491	8548
492	8605
493	8576
494	8579
495	8663
496	8625
497	8758
498	8654
499	8667
500	8674
501	8667
502	8661
503	8875
504	8730
505	8701
506	8712
507	8822
508	8734
509	8744
510	8730
511	8743
512	8429
513	8384
514	8411
515	8421
516	8366
517	8387
518	8388
519	8378
520	8378
521	8435
522	8365
523	8373
524	8423
525	8516
526	8390
527	8520
528	8419
529	8494
530	8429
531	8435
532	8385
533	16212
534	8443
535	8427
536	8389
537	8432
538	8401
539	8424
540	8459
541	8469
542	8451
543	8458
544	8479
545	8489
546	8616
547	8500
548	8511
549	8519
550	8552
551	8540
552	8604
553	8542
554	8547
555	8587
556	8594
557	8566
558	8623
559	8616
560	8618
561	8645
562	8621
563	8636
564	8694
565	8709
566	8714
567	8739
568	8735
569	8733
570	8710
571	8758
572	8741
573	8752
574	8774
575	8798
576	8769
577	8720
578	8817
579	8843
580	9009
581	8826
582	8785
583	8825
584	8841
585	8592
586	8407
587	8403
588	8409
589	8404
590	8375
591	8389
592	8348
593	8416
594	8391
595	8435
596	8406
597	8373
598	8494
599	8422
600	8519
601	8424
602	8384
603	8373
604	8390
605	8466
606	8388
607	8423
608	8428
609	8398
610	8417
611	8445
612	8436
613	8434
614	8444
615	8439
616	8728
617	8606
618	8420
619	8426
620	8436
621	8529
622	8475
623	8531
624	8478
625	8620
626	8507
627	8445
628	8500
629	8513
630	8509
631	8522
632	8550
633	8598
634	8559
635	8649
636	8579
637	8553
638	8694
639	8607
640	8616
641	8571
642	8596
643	8610
644	8632
645	8682
646	8673
647	8650
648	8629
649	8697
650	8777
651	8703
652	8754
653	8717
654	8690
655	8755
656	8703
657	8756
658	8749
659	8829
660	8868
661	8803
662	8817
663	8913
664	8825
665	9066
666	8869
667	8840
668	8926
669	8897
670	8872
671	8877
672	8886
673	8882
674	8911
675	8895
676	8904
677	9013
678	8962
679	8922
680	8896
681	8979
682	8856
683	8433
684	8568
685	8448
686	8373
687	8394
688	8353
689	8377
690	8385
691	8477
692	8381
693	8467
694	8366
695	8411
696	8401
697	8387
698	8420
699	8402
700	8425
701	8424
702	8369
703	8430
704	8392
705	8507
706	8376
707	8419
708	8413
709	8398
710	8409
711	8436
712	8394
713	8519
714	8567
715	8408
716	8482
717	14331
718	8472
719	8436
720	8464
721	8428
722	8441
723	8449
724	8454
725	8472
726	8464
727	8497
728	8552
729	8480
730	8499
731	8475
732	8472
733	8506
734	8500
735	8505
736	8530
737	8487
738	8511
739	8543
740	8527
741	8527
742	8515
743	8542
744	8557
745	8633
746	8549
747	8571
748	8569
749	8579
750	8577
751	8700
752	8768
753	8615
754	8621
755	8627
756	8647
757	8597
758	8636
759	8706
760	8676
761	8713
762	8672
763	8659
764	8659
765	8727
766	8667
767	8751
768	8712
769	8751
770	8747
771	8750
772	8731
773	8788
774	8770
775	8795
776	8787
777	8804
778	8814
779	8800
780	8811
781	8826
782	8830
783	8871
784	8864
785	8851
786	8879
787	8891
788	8900
789	8899
790	8900
791	8933
792	8956
793	9875
794	9663
795	9644
796	9731
797	9675
798	9721
799	9707
800	9736
801	9735
802	9723
803	9723
804	9750
805	9712
806	9730
807	9762
808	9752
809	9942
810	9983
811	9970
812	9990
813	9942
814	10017
815	9985
816	10012
817	9967
818	9928
819	9362
820	9355
821	9387
822	9326
823	9293
824	9275
825	9263
826	9281
827	9311
828	9252
829	9253
830	9259
831	9295
832	9355
833	9299
834	9250
835	9337
836	9253
837	9238
838	9288
839	9261
840	9256
841	9288
842	9249
843	9265
844	9251
845	9251
846	9259
847	9262
848	9289
849	9294
850	9275
851	9220
852	9290
853	9290
854	9318
855	9258
856	9288
857	9277
858	9258
859	9245
860	9261
861	9268
862	9288
863	9278
864	9327
865	9311
866	9424
867	9272
868	9371
869	9269
870	9310
871	9260
872	9313
873	9279
874	9356
875	9283
876	9319
877	9615
878	9398
879	9735
880	9306
881	9347
882	9341
883	9361
884	9569
885	9373
886	9325
887	9684
888	9389
889	9318
890	9420
891	9381
892	9425
893	9383
894	9428
895	9416
896	9383
897	9422
898	9379
899	9660
900	9700
901	9359
902	9443
903	9400
904	9432
905	9401
906	9439
907	9409
908	9453
909	9514
910	9457
911	9426
912	9466
913	9443
914	9473
915	9513
916	9477
917	9514
918	9469
919	9592
920	9508
921	9542
922	9533
923	9515
924	9556
925	9486
926	9537
927	9551
928	9586
