1	10481
2	1034
3	1094
4	1045
5	1067
6	1070
7	1120
8	1068
9	1253
10	1087
11	1082
12	1347
13	1065
14	1135
15	1133
16	1108
17	1227
18	1139
19	1129
20	1117
21	1123
22	1151
23	1165
24	1199
25	1359
26	1194
27	1152
28	1195
29	1184
30	1223
31	1211
32	1211
33	1287
34	1271
35	1292
36	1280
37	1380
38	1197
39	1250
40	1314
41	1220
42	1274
43	10231
44	1172
45	1235
46	1304
47	1361
48	1241
49	1215
50	1211
51	1252
52	1238
53	1272
54	1299
55	1231
56	1316
57	1289
58	1344
59	1320
60	1329
61	1317
62	1350
63	1366
64	1408
65	1539
66	1416
67	1431
68	1445
69	1458
70	1454
71	1483
72	1533
73	1502
74	1547
75	1575
76	1278
77	1236
78	1256
79	1237
80	1240
81	1231
82	1259
83	1223
84	1313
85	1230
86	1228
87	1243
88	1277
89	1248
90	1242
91	1196
92	1231
93	1290
94	1317
95	1256
96	1245
97	1212
98	1308
99	1229
100	1245
101	1221
102	1257
103	1295
104	1216
105	1227
106	1200
107	1264
108	1247
109	1212
110	1234
111	1241
112	1210
113	1241
114	1245
115	1294
116	1294
117	1268
118	1229
119	1289
120	1247
121	1297
122	1233
123	1259
124	1259
125	1279
126	1221
127	1235
128	1246
129	1307
130	1233
131	1327
132	1252
133	1272
134	1277
135	1237
136	1260
137	1265
138	1288
139	1295
140	1316
141	1252
142	1258
143	1274
144	1255
145	1303
146	1303
147	1289
148	1281
149	1264
150	1356
151	1286
152	1285
153	1356
154	1307
155	1308
156	1304
157	1287
158	1301
159	1316
160	1322
161	1359
162	1302
163	1332
164	1320
165	1316
166	1346
167	1321
168	1347
169	1337
170	1360
171	1351
172	1365
173	1355
174	1332
175	1321
176	1369
177	1311
178	1362
179	1366
180	1442
181	8366
182	1402
183	8124
184	1357
185	1456
186	1434
187	1378
188	1368
189	1388
190	1429
191	1455
192	1369
193	1407
194	1399
195	1415
196	1417
197	1416
198	1460
199	1454
200	1464
201	1498
202	1497
203	1423
204	1465
205	1470
206	1465
207	1506
208	1471
209	1483
210	1458
211	1483
212	1548
213	1488
214	1486
215	1564
216	1490
217	1534
218	1496
219	1537
220	1504
221	1498
222	1563
223	1512
224	1577
225	1500
226	1523
227	1541
228	1647
229	1523
230	1546
231	1536
232	1564
233	1565
234	1694
235	1553
236	1564
237	1550
238	1631
239	1581
240	1576
241	1620
242	1621
243	1610
244	1618
245	1584
246	1616
247	1635
248	1602
249	1622
250	1727
251	1646
252	1642
253	1661
254	1648
255	1650
256	1662
257	1642
258	1650
259	1681
260	1732
261	1833
262	1749
263	1674
264	1707
265	1702
266	1761
267	1802
268	1703
269	1753
270	6095
271	1717
272	1720
273	1795
274	1758
275	1766
276	1721
277	1755
278	1734
279	1756
280	1766
281	1805
282	1775
283	1780
284	1781
285	1841
286	1776
287	1814
288	1871
289	1810
290	1849
291	1821
292	1814
293	1780
294	1820
295	1836
296	1829
297	1836
298	2074
299	1840
300	1861
301	1915
302	1847
303	1915
304	1877
305	1888
306	1894
307	1918
308	1904
309	1888
310	1883
311	1915
312	1911
313	1912
314	1909
315	1909
316	2022
317	1897
318	1952
319	2010
320	1988
321	1935
322	1940
323	1975
324	2020
325	2013
326	2004
327	1992
328	1974
329	1998
330	2037
331	2004
332	1991
333	1982
334	2100
335	2029
336	2043
337	2037
338	2030
339	2027
340	2136
341	2060
342	2058
343	2036
344	2048
345	2076
346	2087
347	2090
348	2052
349	2114
350	2065
351	2064
352	2188
353	2150
354	2108
355	2179
356	2158
357	2115
358	2105
359	2160
360	2189
361	2229
362	2165
363	2199
364	2165
365	9866
366	2161
367	2191
368	2215
369	2202
370	2279
371	2210
372	2235
373	2201
374	2202
375	2185
376	2202
377	2396
378	2209
379	2234
380	2299
381	2349
382	2251
383	2253
384	2232
385	2256
386	2258
387	2257
388	2306
389	2250
390	2328
391	2284
392	2299
393	2377
394	2327
395	2306
396	2286
397	2345
398	2381
399	2350
400	2282
401	2321
402	2306
403	2333
404	2338
405	2332
406	2365
407	2399
408	2376
409	2363
410	2382
411	2337
412	2389
413	2416
414	2453
415	2541
416	2394
417	2410
418	2406
419	2443
420	2422
421	2432
422	2413
423	2438
424	2503
425	2423
426	2424
427	2459
428	2469
429	2478
430	2522
431	2475
432	2528
433	2473
434	2530
435	2586
436	2498
437	2488
438	2513
439	2559
440	2499
441	2511
442	2522
443	2547
444	2526
445	2528
446	2529
447	2546
448	2571
449	2579
450	2738
451	2581
452	2578
453	2647
454	2596
455	2628
456	2593
457	2565
458	2665
459	2589
460	2609
461	2605
462	2739
463	2639
464	2625
465	2652
466	2655
467	2627
468	2747
469	2657
470	2642
471	2726
472	2645
473	2662
474	2671
475	2689
476	2691
477	2762
478	2692
479	2762
480	2764
481	2712
482	2717
483	2718
484	2748
485	2738
486	2761
487	2773
488	2791
489	2825
490	2803
491	2827
492	2804
493	2810
494	2781
495	2759
496	2873
497	2779
498	2865
499	2914
500	2787
501	2811
502	2830
503	2817
504	2898
505	2838
506	2846
507	2849
508	2851
509	2833
510	2866
511	2877
512	2881
513	2861
514	2867
515	2904
516	2921
517	2889
518	2871
519	2899
520	2891
521	3030
522	2929
523	2995
524	2921
525	2908
526	2985
527	2926
528	2924
529	2955
530	2984
531	2961
532	3048
533	2966
534	2957
535	2979
536	2996
537	3004
538	2983
539	2985
540	3023
541	2985
542	3019
543	3022
544	3036
545	3007
546	3060
547	3066
548	12814
549	3112
550	3054
551	3085
552	3066
553	3055
554	3098
555	3147
556	3104
557	3139
558	3208
559	3120
560	3099
561	3131
562	3121
563	3139
564	3108
565	3139
566	3144
567	3121
568	3221
569	3200
570	3141
571	3133
572	3191
573	3160
574	3265
575	3190
576	3207
577	3191
578	3234
579	3284
580	3230
581	3266
582	3225
583	3231
584	3226
585	3277
586	3206
587	3293
588	3249
589	3259
590	3329
591	3253
592	3287
593	3277
594	3267
595	3272
596	3289
597	3291
598	3283
599	3389
600	3302
601	3320
602	3324
603	3334
604	3315
605	3353
606	3366
607	3360
608	3394
609	3463
610	3453
611	3329
612	3375
613	3377
614	3371
615	3467
616	3419
617	3385
618	3372
619	3383
620	3567
621	3397
622	3440
623	3413
624	3428
625	3453
626	3448
627	3423
628	3578
629	3459
630	3449
631	3429
632	3459
633	3454
634	3502
635	3487
636	3503
637	3566
638	3506
639	3616
640	3521
641	3488
642	3511
643	3592
644	3545
645	3562
646	3529
647	3534
648	3539
649	3557
650	3569
651	3536
652	3591
653	3589
654	3585
655	3594
656	3575
657	3613
658	3573
659	3604
660	3610
661	3604
662	3613
663	3610
664	3647
665	3747
666	3636
667	3634
668	3673
669	3653
670	3631
671	3681
672	3657
673	3657
674	3687
675	3657
676	3861
677	3668
678	3711
679	3700
680	3726
681	3732
682	3719
683	3710
684	3745
685	3729
686	3703
687	3823
688	3763
689	3783
690	3759
691	3886
692	3742
693	3756
694	3769
695	3783
696	3837
697	3807
698	3804
699	3821
700	3743
701	3786
702	3826
703	3804
704	3868
705	3840
706	3834
707	3818
708	3860
709	3961
710	3868
711	3906
712	3888
713	3893
714	3871
715	3884
716	3905
717	3932
718	3904
719	3892
720	3880
721	3880
722	3950
723	3965
724	3905
725	3916
726	3976
727	3907
728	3924
729	3942
730	3937
731	3946
732	7968
733	3971
734	4000
735	4033
736	3981
737	3990
738	3995
739	4007
740	3988
741	4029
742	3993
743	3987
744	4018
745	4028
746	4120
747	4051
748	4072
749	4025
750	4029
751	4043
752	4082
753	4044
754	4071
755	4057
756	4074
757	4110
758	4180
759	4120
760	4100
761	4123
762	4090
763	4105
764	4106
765	4159
766	4138
767	4113
768	4132
769	4155
770	4159
771	4218
772	4157
773	4210
774	4163
775	4147
776	4167
777	4159
778	4193
779	4224
780	4188
781	4230
782	4215
783	4197
784	4231
785	4269
786	4255
787	4296
788	4251
789	4245
790	4225
791	4263
792	4279
793	4278
794	4263
795	4293
796	4295
797	4316
798	4299
799	4275
800	4292
801	4313
802	4319
803	4294
804	4302
805	4292
806	4317
807	4346
808	4348
809	4400
810	4315
811	4347
812	4381
813	4391
814	4379
815	4409
816	4369
817	4416
818	4613
819	4437
820	4386
821	4451
822	4422
823	4427
824	4684
825	4402
826	4393
827	4470
828	4414
829	4482
830	4400
831	4488
832	4463
833	4537
834	4468
835	4460
836	4479
837	4461
838	4477
839	4479
840	4503
841	4543
842	4548
843	4559
844	4503
845	4541
846	4604
847	4559
848	4564
849	4564
850	4567
851	4563
852	4572
853	4595
854	4564
855	4630
856	4595
857	4595
858	4562
859	4577
860	4598
861	4609
862	4694
863	4636
864	4626
865	4576
866	4606
867	4626
868	4639
869	4640
870	4791
871	4674
872	4637
873	4649
874	4668
875	4654
876	4720
877	4648
878	4654
879	4810
880	4666
881	4692
882	4721
883	4725
884	4805
885	4796
886	4755
887	4766
888	4743
889	4756
890	4734
891	4755
892	4777
893	4761
894	4743
895	4869
896	4806
897	4806
898	4815
899	4799
900	4798
901	4835
902	4807
903	4787
904	4792
905	4797
906	4880
907	4819
908	4826
909	4841
910	4830
911	4824
912	4824
913	4873
914	4828
915	4808
916	4835
917	4875
918	4853
919	4880
920	4862
921	4851
922	5003
923	4939
924	4967
925	4950
926	4966
927	4944
928	4964
929	4963
930	4984
931	4968
932	5036
933	5075
934	4985
935	4972
936	4984
937	5000
938	5034
939	4984
940	5001
941	4982
942	5019
943	4966
944	4999
945	5002
946	5008
947	5088
948	5010
949	5053
950	5032
951	5059
952	5085
953	5170
954	5098
955	5106
956	5087
957	5119
958	5159
959	5165
960	5156
961	5104
962	5136
963	5088
964	5157
965	5151
966	5134
967	5223
968	5197
969	5170
970	5178
971	5150
972	5175
973	5189
974	5207
975	5269
976	5202
977	5183
978	5190
979	5233
980	5292
981	5234
982	5213
983	5207
984	5298
985	5339
986	5224
987	5236
988	5238
989	5317
990	5276
991	5320
992	5246
993	5328
994	5286
995	5310
996	5281
997	5311
998	5281
999	5290
1000	5290
1001	5330
1002	5333
1003	5290
1004	5337
1005	5349
1006	5327
1007	5351
1008	5444
1009	5383
1010	5390
1011	5340
1012	5364
1013	5363
1014	5386
1015	5397
1016	5410
1017	5410
1018	5362
1019	5420
1020	5500
1021	5406
1022	5394
1023	5454
1024	5442
2 is lowest, time: 	1034
