1720	2324
1728	2120
1736	1814
1744	1813
1752	1818
1760	1644
1768	367039
1776	1882
1784	2047
1792	1844
1800	1783
1808	1583
1816	1701
1824	2727
1832	2230
1840	1964
1848	1875
1856	1770
1864	1607
1872	1651
1880	4768
1888	2591
1896	2039
1904	2444
1912	1500
1920	1754
1928	2053
1936	1658
1944	1589
1952	1501
1960	2178
1968	2162
1976	4601
1984	2278
1992	1881
2000	2310
2008	2058
2016	1899
2024	2345
2032	4137
2040	4441
2048	4453
2056	37169
2064	1876
2072	1811
2080	1804
2088	1640
2096	1918
2104	4059
2112	4018
2120	4370
2128	5278
2136	2958
2144	2045
2152	1752
2160	1597
2168	1686
2176	1975
2184	1615
2192	1593
2200	1941
2208	2083
2216	1653
2224	1826
2232	5264
2240	3987
2248	3067
2256	1755
2264	2315
2272	1621
2280	2046
2288	1658
2296	1953
2304	2064
2312	1807
2320	1852
2328	1748
2336	1993
2344	2417
2352	4951
2360	4358
2368	4152
2376	2630
2384	1954
2392	1808
2400	1640
2408	1743
2416	1759
2424	1775
2432	1890
2440	8961
2448	2151
2456	1651
2464	2230
2472	1957
2480	1899
2488	16523
2496	1575
2504	1549
2512	1727
2520	1697
2528	1605
2536	2209
2544	2113
2552	1801
2560	1855
2568	4311
2576	2999
2584	1758
2592	1831
2600	1497
2608	2128
2616	2075
2624	1985
2632	4122
2640	5423
2648	2518
2656	1866
2664	1777
2672	2448
2680	1755
2688	1798
2696	2043
2704	1853
2712	1663
2720	1520
2728	1726
2736	1534
2744	2224
2752	2111
2760	1819
2768	1675
2776	2168
2784	2064
2792	1959
2800	1943
2808	1781
2816	1903
2824	1599
2832	2055
2840	4463
2848	2719
2856	1735
2864	1855
2872	4342
2880	2520
2888	2086
2896	4411
2904	4537
2912	4498
2920	4281
2928	4530
2936	5288
2944	3104
2952	1979
2960	1760
2968	1782
2976	1572
2984	2389
2992	2092
3000	2015
3008	1646
3016	1969
3024	1945
3032	1630
3040	5457
3048	2694
3056	2077
3064	2196
3072	2134
3080	1928
3088	1902
3096	2156
3104	1918
3112	1629
3120	1986
3128	1565
3136	4440
3144	4539
3152	4035
3160	4611
3168	4199
3176	4367
3184	5765
3192	3182
3200	4653
3208	2389
3216	2016
3224	1870
3232	1565
3240	1586
3248	1516
3256	1651
3264	4566
3272	2288
3280	11638
3288	4566
3296	2290
3304	1925
3312	4694
3320	4468
3328	2383
3336	4468
3344	4090
3352	4519
3360	3347
3368	4281
3376	2908
3384	2306
3392	4286
3400	2665
3408	3861
3416	4386
3424	2498
3432	2114
3440	1634
3448	1385
3456	1767
3464	1817
3472	1709
3480	2163
3488	1798
3496	1470
3504	4675
3512	2793
3520	1894
3528	1616
3536	2206
3544	1805
3552	3989
3560	2977
3568	1852
3576	4019
3584	2401
3592	4125
3600	2068
3608	4114
3616	2382
3624	2291
3632	1771
3640	4439
3648	2454
3656	4876
3664	1989
3672	1833
3680	1709
3688	2093
3696	2194
3704	1971
3712	2300
3720	2038
3728	1753
3736	2286
3744	1959
3752	2263
3760	2017
3768	1973
3776	1870
3784	1835
3792	1821
3800	4331
3808	54007
3816	4731
3824	3096
3832	1893
3840	4579
3848	2399
3856	1762
3864	5263
3872	2602
3880	5301
3888	4774
3896	2262
3904	1751
3912	4393
3920	2614
3928	4465
3936	2062
3944	4334
3952	5383
3960	2961
3968	4703
3976	2173
3984	1604
3992	1817
4000	1831
4008	2182
4016	1797
4024	1651
4032	1779
4040	1722
4048	1608
